Feature Type,Window Size,Step Size,Components Slow,Mixtures Slow,Components Fast,Mixtures Fast,Covariance Type,Mean Accuracy,Standard Deviation,Max Accuracy,Min Accuracy,True Positives,False Positives,True Negatives,False Negatives,Precision,Recall,F1 Score
Relevant Features,100ms,100ms,2,1,3,2,spherical,0.4925520833333333,0.0235616503494025,0.5572916666666666,0.4322916666666667,91.0,5.0,16.0,80.0,0.9479166666666666,0.5321637426900585,0.6816479400749065
Relevant Features,100ms,100ms,2,1,3,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,1,3,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,1,3,3,spherical,0.4872916666666666,0.0181817836568485,0.5260416666666666,0.4427083333333333,92.0,4.0,9.0,87.0,0.9583333333333334,0.5139664804469274,0.6690909090909091
Relevant Features,100ms,100ms,2,1,3,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,1,3,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,1,3,4,spherical,0.4876041666666668,0.0168250933834291,0.515625,0.4322916666666667,94.0,2.0,5.0,91.0,0.9791666666666666,0.5081081081081081,0.6690391459074734
Relevant Features,100ms,100ms,2,1,4,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,1,4,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,1,4,1,spherical,0.49890625,0.022538246332469,0.546875,0.421875,85.0,11.0,20.0,76.0,0.8854166666666666,0.5279503105590062,0.66147859922179
Relevant Features,100ms,100ms,2,1,4,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,1,4,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,1,4,2,spherical,0.4894270833333334,0.0186696048422369,0.5416666666666666,0.4427083333333333,92.0,4.0,12.0,84.0,0.9583333333333334,0.5227272727272727,0.6764705882352942
Relevant Features,100ms,100ms,2,1,4,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,1,4,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,1,4,3,spherical,0.4897395833333333,0.0162789372424324,0.5260416666666666,0.4427083333333333,93.0,3.0,8.0,88.0,0.96875,0.5138121546961326,0.6714801444043322
Relevant Features,100ms,100ms,2,1,4,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,1,4,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,1,4,4,spherical,0.4895833333333333,0.0146945166454853,0.53125,0.4479166666666667,93.0,3.0,9.0,87.0,0.96875,0.5166666666666667,0.673913043478261
Relevant Features,100ms,100ms,2,2,1,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,1,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,1,1,spherical,0.5007812500000001,0.0129764869826052,0.5364583333333334,0.4739583333333333,11.0,85.0,92.0,4.0,0.1145833333333333,0.7333333333333333,0.1981981981981981
Relevant Features,100ms,100ms,2,2,1,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,1,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,1,2,spherical,0.5041145833333333,0.0282337307964693,0.5729166666666666,0.4375,26.0,70.0,84.0,12.0,0.2708333333333333,0.6842105263157895,0.3880597014925372
Relevant Features,100ms,100ms,2,2,1,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,1,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,1,3,spherical,0.5003125,0.0258515980459192,0.5625,0.4166666666666667,31.0,65.0,77.0,19.0,0.3229166666666667,0.62,0.4246575342465754
Relevant Features,100ms,100ms,2,2,1,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,1,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,1,4,spherical,0.4983854166666666,0.0381006226140254,0.578125,0.3854166666666667,39.0,57.0,72.0,24.0,0.40625,0.6190476190476191,0.490566037735849
Relevant Features,100ms,100ms,2,2,2,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,2,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,2,1,spherical,0.509375,0.0298833089328771,0.5625,0.421875,28.0,68.0,80.0,16.0,0.2916666666666667,0.6363636363636364,0.4
Relevant Features,100ms,100ms,2,2,2,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,2,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,2,2,spherical,0.5105208333333334,0.035508306686605,0.5989583333333334,0.3958333333333333,60.0,36.0,55.0,41.0,0.625,0.594059405940594,0.6091370558375634
Relevant Features,100ms,100ms,2,2,2,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,2,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,2,3,spherical,0.50140625,0.028875546757089,0.5833333333333334,0.4270833333333333,68.0,28.0,44.0,52.0,0.7083333333333334,0.5666666666666667,0.6296296296296297
Relevant Features,100ms,100ms,2,2,2,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,2,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,2,4,spherical,0.50078125,0.0307897971776862,0.59375,0.421875,79.0,17.0,35.0,61.0,0.8229166666666666,0.5642857142857143,0.6694915254237288
Relevant Features,100ms,100ms,2,2,3,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,3,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,3,1,spherical,0.511875,0.0356539234439135,0.5989583333333334,0.4322916666666667,54.0,42.0,61.0,35.0,0.5625,0.6067415730337079,0.5837837837837837
Relevant Features,100ms,100ms,2,2,3,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,3,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,3,2,spherical,0.5070833333333333,0.0289474649868804,0.5989583333333334,0.453125,68.0,28.0,47.0,49.0,0.7083333333333334,0.5811965811965812,0.6384976525821597
Relevant Features,100ms,100ms,2,2,3,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,3,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,3,3,spherical,0.5000000000000001,0.0292687944129731,0.5572916666666666,0.4270833333333333,82.0,14.0,25.0,71.0,0.8541666666666666,0.5359477124183006,0.6586345381526104
Relevant Features,100ms,100ms,2,2,3,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,3,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,3,4,spherical,0.4998958333333332,0.024104850897808,0.5625,0.4375,78.0,18.0,30.0,66.0,0.8125,0.5416666666666666,0.65
Relevant Features,100ms,100ms,2,2,4,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,4,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,4,1,spherical,0.5058333333333334,0.0332378188840162,0.59375,0.4322916666666667,65.0,31.0,49.0,47.0,0.6770833333333334,0.5803571428571429,0.625
Relevant Features,100ms,100ms,2,2,4,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,4,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,4,2,spherical,0.5051041666666667,0.0333087474434269,0.6041666666666666,0.4270833333333333,81.0,15.0,35.0,61.0,0.84375,0.5704225352112676,0.680672268907563
Relevant Features,100ms,100ms,2,2,4,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,4,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,4,3,spherical,0.49609375,0.0247203872895036,0.5625,0.421875,86.0,10.0,22.0,74.0,0.8958333333333334,0.5375,0.671875
Relevant Features,100ms,100ms,2,2,4,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,4,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,2,4,4,spherical,0.49328125,0.0211729480304139,0.5520833333333334,0.453125,83.0,13.0,23.0,73.0,0.8645833333333334,0.532051282051282,0.6587301587301587
Relevant Features,100ms,100ms,2,3,1,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,1,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,1,1,spherical,0.5032291666666667,0.0126891077251755,0.5364583333333334,0.4739583333333333,9.0,87.0,94.0,2.0,0.09375,0.8181818181818182,0.1682242990654205
Relevant Features,100ms,100ms,2,3,1,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,1,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,1,2,spherical,0.5100520833333334,0.0207714575925916,0.5520833333333334,0.4375,14.0,82.0,92.0,4.0,0.1458333333333333,0.7777777777777778,0.2456140350877192
Relevant Features,100ms,100ms,2,3,1,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,1,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,1,3,spherical,0.5111979166666667,0.0280029663452275,0.5833333333333334,0.4114583333333333,28.0,68.0,84.0,12.0,0.2916666666666667,0.7,0.4117647058823529
Relevant Features,100ms,100ms,2,3,1,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,1,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,1,4,spherical,0.5134375000000001,0.0349787571943474,0.6197916666666666,0.4010416666666667,49.0,47.0,70.0,26.0,0.5104166666666666,0.6533333333333333,0.5730994152046783
Relevant Features,100ms,100ms,2,3,2,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,2,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,2,1,spherical,0.5157291666666667,0.0213221304406426,0.5572916666666666,0.4479166666666667,20.0,76.0,87.0,9.0,0.2083333333333333,0.6896551724137931,0.32
Relevant Features,100ms,100ms,2,3,2,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,2,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,2,2,spherical,0.5273958333333334,0.0325312016356775,0.6041666666666666,0.453125,42.0,54.0,74.0,22.0,0.4375,0.65625,0.525
Relevant Features,100ms,100ms,2,3,2,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,2,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,2,3,spherical,0.5192708333333333,0.0347400128034422,0.5989583333333334,0.421875,54.0,42.0,61.0,35.0,0.5625,0.6067415730337079,0.5837837837837837
Relevant Features,100ms,100ms,2,3,2,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,2,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,2,4,spherical,0.5172916666666667,0.0355838578220518,0.609375,0.4322916666666667,60.0,36.0,57.0,39.0,0.625,0.6060606060606061,0.6153846153846154
Relevant Features,100ms,100ms,2,3,3,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,3,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,3,1,spherical,0.5273437499999999,0.0345981942844284,0.625,0.4375,41.0,55.0,79.0,17.0,0.4270833333333333,0.7068965517241379,0.5324675324675324
Relevant Features,100ms,100ms,2,3,3,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,3,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,3,2,spherical,0.5174479166666667,0.0335796158896824,0.609375,0.4427083333333333,65.0,31.0,52.0,44.0,0.6770833333333334,0.5963302752293578,0.6341463414634148
Relevant Features,100ms,100ms,2,3,3,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,3,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,3,3,spherical,0.5171875,0.0350277357861674,0.6197916666666666,0.4270833333333333,70.0,26.0,49.0,47.0,0.7291666666666666,0.5982905982905983,0.6572769953051644
Relevant Features,100ms,100ms,2,3,3,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,3,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,3,4,spherical,0.5065625,0.0279859603318243,0.578125,0.4322916666666667,73.0,23.0,38.0,58.0,0.7604166666666666,0.5572519083969466,0.6431718061674009
Relevant Features,100ms,100ms,2,3,4,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,4,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,4,1,spherical,0.5225,0.0343266705711462,0.5989583333333334,0.453125,46.0,50.0,69.0,27.0,0.4791666666666667,0.6301369863013698,0.5443786982248521
Relevant Features,100ms,100ms,2,3,4,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,4,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,4,2,spherical,0.5178645833333333,0.0331722589375645,0.5833333333333334,0.421875,68.0,28.0,44.0,52.0,0.7083333333333334,0.5666666666666667,0.6296296296296297
Relevant Features,100ms,100ms,2,3,4,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,4,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,4,3,spherical,0.5006250000000001,0.0294837673088467,0.5572916666666666,0.4166666666666667,83.0,13.0,24.0,72.0,0.8645833333333334,0.535483870967742,0.6613545816733067
Relevant Features,100ms,100ms,2,3,4,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,4,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,3,4,4,spherical,0.4977604166666666,0.0295845712035616,0.5625,0.4322916666666667,81.0,15.0,27.0,69.0,0.84375,0.54,0.6585365853658537
Relevant Features,100ms,100ms,2,4,1,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,1,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,1,1,spherical,0.5021354166666667,0.0119699919576112,0.53125,0.4739583333333333,10.0,86.0,92.0,4.0,0.1041666666666666,0.7142857142857143,0.1818181818181818
Relevant Features,100ms,100ms,2,4,1,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,1,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,1,2,spherical,0.5054166666666666,0.0184718958826645,0.5520833333333334,0.4635416666666667,14.0,82.0,92.0,4.0,0.1458333333333333,0.7777777777777778,0.2456140350877192
Relevant Features,100ms,100ms,2,4,1,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,1,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,1,3,spherical,0.5046875,0.0215186752709516,0.5520833333333334,0.4479166666666667,20.0,76.0,86.0,10.0,0.2083333333333333,0.6666666666666666,0.3174603174603175
Relevant Features,100ms,100ms,2,4,1,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,1,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,1,4,spherical,0.5052083333333335,0.0233737559086634,0.5677083333333334,0.4479166666666667,23.0,73.0,86.0,10.0,0.2395833333333333,0.696969696969697,0.3565891472868217
Relevant Features,100ms,100ms,2,4,2,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,2,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,2,1,spherical,0.5097916666666668,0.0187540504884204,0.5520833333333334,0.4583333333333333,16.0,80.0,90.0,6.0,0.1666666666666666,0.7272727272727273,0.2711864406779661
Relevant Features,100ms,100ms,2,4,2,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,2,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,2,2,spherical,0.5079166666666667,0.0300866803308928,0.578125,0.4322916666666667,43.0,53.0,68.0,28.0,0.4479166666666667,0.6056338028169014,0.5149700598802396
Relevant Features,100ms,100ms,2,4,2,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,2,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,2,3,spherical,0.511875,0.0355167091936238,0.5885416666666666,0.4010416666666667,53.0,43.0,60.0,36.0,0.5520833333333334,0.5955056179775281,0.572972972972973
Relevant Features,100ms,100ms,2,4,2,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,2,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,2,4,spherical,0.509375,0.0326425825333174,0.578125,0.421875,57.0,39.0,54.0,42.0,0.59375,0.5757575757575758,0.5846153846153846
Relevant Features,100ms,100ms,2,4,3,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,3,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,3,1,spherical,0.5068750000000001,0.0319528597007459,0.5833333333333334,0.421875,38.0,58.0,74.0,22.0,0.3958333333333333,0.6333333333333333,0.4871794871794872
Relevant Features,100ms,100ms,2,4,3,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,3,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,3,2,spherical,0.50640625,0.0334702186107913,0.578125,0.3854166666666667,54.0,42.0,57.0,39.0,0.5625,0.5806451612903226,0.5714285714285715
Relevant Features,100ms,100ms,2,4,3,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,3,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,3,3,spherical,0.50734375,0.0325351622687542,0.5833333333333334,0.4375,70.0,26.0,42.0,54.0,0.7291666666666666,0.5645161290322581,0.6363636363636364
Relevant Features,100ms,100ms,2,4,3,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,3,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,3,4,spherical,0.49765625,0.0308865584387043,0.5625,0.4322916666666667,61.0,35.0,47.0,49.0,0.6354166666666666,0.5545454545454546,0.5922330097087378
Relevant Features,100ms,100ms,2,4,4,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,4,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,4,1,spherical,0.50828125,0.0332852436310204,0.578125,0.4270833333333333,35.0,61.0,76.0,20.0,0.3645833333333333,0.6363636363636364,0.4635761589403973
Relevant Features,100ms,100ms,2,4,4,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,4,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,4,2,spherical,0.4995312500000001,0.0365185143183677,0.578125,0.40625,62.0,34.0,49.0,47.0,0.6458333333333334,0.5688073394495413,0.6048780487804879
Relevant Features,100ms,100ms,2,4,4,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,4,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,4,3,spherical,0.50296875,0.0305321633549269,0.578125,0.3802083333333333,74.0,22.0,37.0,59.0,0.7708333333333334,0.556390977443609,0.6462882096069869
Relevant Features,100ms,100ms,2,4,4,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,4,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,2,4,4,4,spherical,0.4994270833333333,0.0300091764755891,0.5833333333333334,0.4270833333333333,77.0,19.0,35.0,61.0,0.8020833333333334,0.5579710144927537,0.6581196581196582
Relevant Features,100ms,100ms,3,1,1,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,1,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,1,1,spherical,0.509375,0.0164372227479786,0.5520833333333334,0.46875,11.0,85.0,95.0,1.0,0.1145833333333333,0.9166666666666666,0.2037037037037037
Relevant Features,100ms,100ms,3,1,1,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,1,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,1,2,spherical,0.4940104166666666,0.022539209181354,0.5520833333333334,0.4166666666666667,25.0,71.0,81.0,15.0,0.2604166666666667,0.625,0.3676470588235294
Relevant Features,100ms,100ms,3,1,1,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,1,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,1,3,spherical,0.4892187499999999,0.0278658488809181,0.5572916666666666,0.4010416666666667,22.0,74.0,85.0,11.0,0.2291666666666666,0.6666666666666666,0.3410852713178294
Relevant Features,100ms,100ms,3,1,1,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,1,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,1,4,spherical,0.4970312499999999,0.0315803287791405,0.5677083333333334,0.4010416666666667,42.0,54.0,67.0,29.0,0.4375,0.5915492957746479,0.5029940119760479
Relevant Features,100ms,100ms,3,1,2,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,2,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,2,1,spherical,0.49703125,0.0275230234272397,0.5625,0.421875,33.0,63.0,75.0,21.0,0.34375,0.6111111111111112,0.44
Relevant Features,100ms,100ms,3,1,2,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,2,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,2,2,spherical,0.5075520833333333,0.030506564853027,0.578125,0.4375,61.0,35.0,50.0,46.0,0.6354166666666666,0.5700934579439252,0.6009852216748768
Relevant Features,100ms,100ms,3,1,2,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,2,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,2,3,spherical,0.4946874999999999,0.0283362054304108,0.5625,0.4375,79.0,17.0,29.0,67.0,0.8229166666666666,0.541095890410959,0.6528925619834711
Relevant Features,100ms,100ms,3,1,2,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,2,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,2,4,spherical,0.49171875,0.0298023636827079,0.5677083333333334,0.3958333333333333,79.0,17.0,30.0,66.0,0.8229166666666666,0.5448275862068965,0.6556016597510373
Relevant Features,100ms,100ms,3,1,3,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,3,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,3,1,spherical,0.5016145833333333,0.0326649709248429,0.5833333333333334,0.40625,57.0,39.0,55.0,41.0,0.59375,0.5816326530612245,0.5876288659793814
Relevant Features,100ms,100ms,3,1,3,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,3,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,3,2,spherical,0.4934895833333334,0.0277108296964431,0.5520833333333334,0.4166666666666667,73.0,23.0,33.0,63.0,0.7604166666666666,0.5367647058823529,0.6293103448275862
Relevant Features,100ms,100ms,3,1,3,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,3,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,3,3,spherical,0.4861458333333333,0.0246637544029695,0.546875,0.4166666666666667,78.0,18.0,27.0,69.0,0.8125,0.5306122448979592,0.6419753086419753
Relevant Features,100ms,100ms,3,1,3,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,3,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,3,4,spherical,0.4847395833333333,0.0210310281480786,0.53125,0.4322916666666667,81.0,15.0,21.0,75.0,0.84375,0.5192307692307693,0.6428571428571429
Relevant Features,100ms,100ms,3,1,4,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,4,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,4,1,spherical,0.4891666666666666,0.0312992667202,0.5520833333333334,0.4270833333333333,60.0,36.0,46.0,50.0,0.625,0.5454545454545454,0.5825242718446602
Relevant Features,100ms,100ms,3,1,4,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,4,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,4,2,spherical,0.4956249999999999,0.0296620870763036,0.5729166666666666,0.421875,81.0,15.0,29.0,67.0,0.84375,0.5472972972972973,0.6639344262295082
Relevant Features,100ms,100ms,3,1,4,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,4,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,4,3,spherical,0.48765625,0.0214068836078166,0.5416666666666666,0.4270833333333333,89.0,7.0,15.0,81.0,0.9270833333333334,0.5235294117647059,0.6691729323308271
Relevant Features,100ms,100ms,3,1,4,4,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,4,4,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,1,4,4,spherical,0.4840625,0.0222173117404474,0.5364583333333334,0.4270833333333333,89.0,7.0,14.0,82.0,0.9270833333333334,0.52046783625731,0.6666666666666667
Relevant Features,100ms,100ms,3,2,1,1,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,2,1,1,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,2,1,1,spherical,0.50046875,0.012928736799976,0.5520833333333334,0.4739583333333333,11.0,85.0,95.0,1.0,0.1145833333333333,0.9166666666666666,0.2037037037037037
Relevant Features,100ms,100ms,3,2,1,2,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,2,1,2,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,2,1,2,spherical,0.5094791666666666,0.0224910765483903,0.5625,0.4583333333333333,15.0,81.0,93.0,3.0,0.15625,0.8333333333333334,0.2631578947368421
Relevant Features,100ms,100ms,3,2,1,3,full,,,,,,,,,,,
Relevant Features,100ms,100ms,3,2,1,3,diag,,,,,,,,,,,
Relevant Features,100ms,100ms,3,2,1,3,spherical,0.5109895833333333,0.0234189162435163,0.578125,0.4427083333333333,21.0,75.0,90.0,6.0,0.21875,0.7777777777777778,0.3414634146341463
